tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,party,borough,av_sent_party,av_sent_borough,max_sent_borough,min_sent_borough
46331,0,178,5825,0,4250,1525261129453,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46899,0,241,2903,0,11243,1525261503361,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46617,0,407,16400,0,45539,1525261309494,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46663,0,41,112,0,433,1525261336350,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45862,0,329,3525,0,2956,1525260826869,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45978,0,1753,22197,0,63560,1525260901286,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46049,0,92,5715,0,4091,1525260951339,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46419,0,165,19345,0,8319,1525261192244,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45997,0,164,5668,0,3764,1525260916515,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46044,0,202,2514,0,5065,1525260948106,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47536,0,112,1658,0,398,1525261972241,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47989,0,286,20745,0,5859,1525262339008,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
48172,0,1848,7890,0,17076,1525262462149,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47912,0,7490,5609,0,28957,1525262279457,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
48431,0,61,22501,0,12481,1525262660360,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47997,0,315,4278,0,1979,1525262347587,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46997,0,399,6572,0,40435,1525261578510,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47877,0,646,722,0,50124,1525262244257,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47256,0,755,14630,0,24834,1525261765347,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
47490,0,1075,4234,0,16047,1525261941021,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44408,0,685,32078,0,30524,1525259917290,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43962,0,1519,112,0,32608,1525259572681,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44172,0,4248,3604,1,16095,1525259756537,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44173,0,2041,0,0,200145,1525259756839,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44288,0,581,11410,0,11715,1525259844362,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44588,0,267,9629,0,2816,1525260041190,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44612,0,13413,1369,0,22538,1525260054245,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43732,0.1007,1613,785,0,41038,1525259335533,Proofreading  guys. And quite possibly version control. They do matter! RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/cMFm5Fnbj4,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42820,0,152,1527,0,653,1525258557251,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43888,0,702,19621,0,3089,1525259498480,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42750,0,850,3491,0,2381,1525258497799,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44022,0,572,16520,0,32585,1525259622225,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43847,0,1050,11772,0,14236,1525259451014,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43211,0.6476,1091,60775,0,61850,1525258883536,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44557,0,1453,1791,0,55186,1525260021070,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45572,0,3049,69141,0,60579,1525260628122,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45781,0,1536,0,0,128255,1525260773682,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45851,0,589,403,0,12231,1525260817067,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45464,0,8700,1672,0,71828,1525260568914,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44740,0,428,16675,0,32784,1525260133158,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45211,0,254,2274,0,2093,1525260409512,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
43901,0,2501,187,0,10828,1525259516542,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44738,0,461,707,0,449,1525260132579,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
44831,0,616,2752,0,4431,1525260197997,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46145,0,383,28363,0,25688,1525261016578,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45341,0,1097,31993,0,36465,1525260488730,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45779,0,9151,15833,0,62262,1525260773391,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45895,0,594,16431,0,26633,1525260852042,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45426,0,516340,339,1,30406,1525260541266,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45567,0,230,546,0,6546,1525260623445,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45704,0,152,1463,0,2313,1525260728867,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45374,0,3102,67655,0,98844,1525260509617,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46055,0,156,15,0,18338,1525260953869,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46078,0,13,289,0,130,1525260969508,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
46125,0,302,5522,0,18477,1525261000458,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
45653,0,1084,24134,0,25809,1525260691735,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40009,0,255,2086,0,7262,1525256031912,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40187,0,905,2427,0,12695,1525256162908,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40350,0.6476,1628,89289,0,55881,1525256281421,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40679,0,244,4959,0,2025,1525256600956,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40283,0.6476,554,30836,0,26501,1525256230782,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39745,0,2080,756,0,5135,1525255815259,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39967,0,48,507,0,244,1525256001461,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39875,0,596,6096,0,17555,1525255924032,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39573,0,126,13102,0,20992,1525255639370,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39777,0,382,2279,0,5498,1525255848109,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38434,0,9036,46828,0,326274,1525254690314,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39214,0,262,68943,0,78577,1525255315209,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39008,0,707,372,0,28403,1525255150916,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38888,0,164,3961,0,3432,1525255042034,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39547,0,474,16002,0,14536,1525255615531,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38848,0,5952,41203,0,210198,1525255003446,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38964,0,2232,5461,0,72375,1525255110088,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38841,0.6476,95,6416,0,5018,1525254996492,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39647,0,318,7169,0,31104,1525255716637,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38977,0,109,12001,0,2334,1525255120630,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42029,0,178,16090,0,24216,1525257822790,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42170,-0.4215,175,827,0,1721,1525257952372,There are few words left to describe the complete ineptitude of the #Tories. It seems even the @Conservatives are struggling to recall what they've achieved. #ToryShambles #Redbridge #LocalElections2018 https://t.co/Q0W54J8eRR,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
41735,0,566,14740,0,16837,1525257552778,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40851,0,295,9910,0,3208,1525256756894,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
41405,0.25,142,1506,0,2808,1525257258404,Need #change. Need #transparency #trust and local #engagement  back in our #Wanstead #community. Fed up of of inconsistencies  double talk  hidden agenda’s and lack of trust last 4 years impacting our street/Ward area. #LocalElections2018 #Redbridge #WeWantSay @ConservativesLW https://t.co/86H5hBSGeq,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42057,0,682,3188,0,2246,1525257848077,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
42213,0,232,12568,0,5216,1525257999123,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40941,0,1696,32340,0,37583,1525256839496,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40054,0,1114,197,0,16679,1525256056785,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40721,0,245,3836,0,1967,1525256635728,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
40771,0,1032,122513,0,198558,1525256679791,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38439,0.6476,2346,2828,0,21041,1525254692268,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38118,0,412,4170,0,18949,1525254413723,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38042,0,744,171332,0,51985,1525254354050,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38383,0.6476,747,269,0,1624,1525254657897,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37891,0,956,156,0,736,1525254258354,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36720,0,271,1901,0,2346,1525253275240,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37675,0,494,4409,0,5878,1525254097139,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37270,0,727,901,0,18816,1525253769459,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37792,0,173,9224,0,14645,1525254184910,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37809,0.6476,17712,19158,1,58403,1525254194323,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
39016,0.6476,179,119,0,1189,1525255158836,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38495,0,1354,17585,0,146772,1525254737061,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38420,0,1680,866,0,3851,1525254682542,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38489,0,979,11882,0,71885,1525254731744,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37991,0,1172,14392,0,1066,1525254323943,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37992,0.6476,2055,11971,0,1116,1525254324158,I’d just like to thank the Tories for putting Redbridge on the map. Not many people had heard of Ward/Area Name before and now we’re famous! https://t.co/2tuFnQRejU,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37379,0,1577,24930,0,80616,1525253875421,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
38125,0,2892,28,0,2416,1525254418065,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36405,0,1027,1474,0,3122,1525252984349,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36803,0,3798,60,0,19383,1525253355916,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
35810,0,416,5165,0,4496,1525252460932,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37209,0,1205,1352,0,11822,1525253708247,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37221,0,225,912,0,5710,1525253718780,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36856,0,1977,470,1,2132,1525253389408,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36407,0,501,19853,0,27584,1525252985738,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36616,0,1414,25156,0,17939,1525253196296,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37276,0,303,32432,0,41428,1525253778397,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36969,0,678,13964,0,9033,1525253502126,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37038,0,8865,39551,0,82868,1525253570282,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37362,0,427,1652,0,4864,1525253861340,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37624,0,3073,6959,0,25248,1525254064265,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37375,0,1690,14634,0,63697,1525253872448,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37447,0,3603,2274,0,119696,1525253931759,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
37634,0,2364,29909,0,181815,1525254070214,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36970,0,1097,2662,0,8096,1525253502169,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36636,0,245,1991,0,1065,1525253212598,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
36647,0,1166,181,0,4827,1525253221455,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34120,0,320,202,0,3004,1525251020146,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34261,0,797,2396,0,12175,1525251145426,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
33767,0,139,3702,0,3104,1525250731335,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34289,0,1888,3840,0,70431,1525251163558,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34874,0,9,1621,0,339,1525251673134,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34395,0,141,17381,0,22289,1525251257562,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34744,0,94,14489,0,4936,1525251553927,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34618,0,866,6434,0,18303,1525251454210,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34737,0,19,365,0,536,1525251546800,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
34720,0,633,1398,0,2275,1525251536468,RT @PickardJE: a Tory election leaflet in Redbridge https://t.co/xREiAlrOX6,Conservative,Redbridge,0.0694077702702703,0.0502462908011869,0.8591,-0.624
